ID,KEYID,KEYSTATUSID,STARTDATE,ENDDATE,OWNERID,PERSONRESPID,NOTE
18201,7997,1,00:00.0,00:00.0,0,0,
18202,9468,3,00:00.0,00:00.0,1320025,0,
18203,9467,1,00:00.0,00:00.0,0,0,
18204,8460,3,00:00.0,00:00.0,1293496,0,
18205,16737,3,00:00.0,00:00.0,1165306,0,
18206,5069,3,00:00.0,00:00.0,1293539,0,
18207,6969,3,00:00.0,00:00.0,1314599,0,
18208,6971,2,00:00.0,00:00.0,0,0,
18209,5112,2,00:00.0,00:00.0,0,0,
18210,5114,1,00:00.0,00:00.0,0,0,
18211,5140,1,00:00.0,00:00.0,0,0,
18212,5155,1,00:00.0,00:00.0,0,0,
18213,16707,3,00:00.0,00:00.0,1328560,0,
18214,16711,2,00:00.0,00:00.0,0,0,
18215,16714,3,00:00.0,00:00.0,1269072,0,
18216,5182,3,00:00.0,00:00.0,0,0,
18217,5183,3,00:00.0,00:00.0,0,0,
18218,5185,3,00:00.0,00:00.0,0,0,
18219,5189,1,00:00.0,00:00.0,0,0,
18220,15531,2,00:00.0,00:00.0,0,0,
18221,15532,2,00:00.0,00:00.0,0,0,
18222,15523,2,00:00.0,00:00.0,0,0,
18223,15524,2,00:00.0,00:00.0,0,0,
18224,15526,2,00:00.0,00:00.0,0,0,
18225,15529,2,00:00.0,00:00.0,0,0,
18226,15530,4,00:00.0,00:00.0,0,0,
18227,15521,3,00:00.0,00:00.0,1293048,0,
18228,15534,2,00:00.0,00:00.0,0,0,
18229,15535,2,00:00.0,00:00.0,0,0,
18230,15536,2,00:00.0,00:00.0,0,0,
18231,15537,2,00:00.0,00:00.0,0,0,
18232,15538,2,00:00.0,00:00.0,0,0,
18233,15540,2,00:00.0,00:00.0,0,0,
18234,16950,1,00:00.0,00:00.0,0,0,
18235,16951,1,00:00.0,00:00.0,0,0,
18236,5240,1,00:00.0,00:00.0,0,0,
18237,5237,4,00:00.0,00:00.0,0,0,
18238,5238,2,00:00.0,00:00.0,0,0,
18239,5236,4,00:00.0,00:00.0,0,0,
18240,17272,2,00:00.0,00:00.0,0,0,
18241,17274,3,00:00.0,00:00.0,1225551,0,
18242,17275,2,00:00.0,00:00.0,0,0,
18243,17277,2,00:00.0,00:00.0,0,0,
18244,17286,3,00:00.0,00:00.0,1326714,0,
18245,4425,3,00:00.0,00:00.0,1321514,0,
18246,4422,4,00:00.0,00:00.0,0,0,
18247,4423,3,00:00.0,00:00.0,1321514,0,
18248,5247,3,00:00.0,00:00.0,1299801,0,
18249,5270,3,00:00.0,00:00.0,1293496,0,
18250,5297,1,00:00.0,00:00.0,0,0,
18251,5443,1,00:00.0,00:00.0,0,0,
18252,5445,1,00:00.0,00:00.0,0,0,
18253,5446,1,00:00.0,00:00.0,0,0,
18254,5442,1,00:00.0,00:00.0,0,0,
18255,16569,3,00:00.0,00:00.0,1266802,0,
18256,16570,1,00:00.0,00:00.0,0,0,
18257,3481,3,00:00.0,00:00.0,1519045,0,
18258,3476,4,00:00.0,00:00.0,0,0,
18259,3482,3,00:00.0,00:00.0,1319374,0,
18260,3483,3,00:00.0,00:00.0,1840569,0,
18261,3479,3,00:00.0,00:00.0,1793650,0,
18262,3480,3,00:00.0,00:00.0,1228269,0,
18263,17464,3,00:00.0,00:00.0,1260093,0,
18264,17470,1,00:00.0,00:00.0,0,0,
18265,3540,1,00:00.0,00:00.0,0,0,
18266,3538,1,00:00.0,00:00.0,0,0,
18267,13168,3,00:00.0,00:00.0,1329655,0,
18268,13171,2,00:00.0,00:00.0,0,0,
18269,13172,3,00:00.0,00:00.0,1239004,0,
18270,13173,3,00:00.0,00:00.0,1289531,0,
18271,13174,2,00:00.0,00:00.0,0,0,
18272,13175,3,00:00.0,00:00.0,1301315,0,
18273,13176,3,00:00.0,00:00.0,1293560,0,
18274,13179,3,00:00.0,00:00.0,1296635,0,
18275,18539,3,00:00.0,00:00.0,1163399,0,
18276,18541,3,00:00.0,00:00.0,1323469,0,
18277,18542,3,00:00.0,00:00.0,1288234,0,
18278,18543,3,00:00.0,00:00.0,1318933,0,
18279,18715,3,00:00.0,00:00.0,1294122,0,
18280,18716,3,00:00.0,00:00.0,1294122,0,
18281,18718,3,00:00.0,00:00.0,1256829,0,
18282,18721,3,00:00.0,00:00.0,1294122,0,
18283,18722,3,00:00.0,00:00.0,1137823,0,
18284,18723,3,00:00.0,00:00.0,1131336,0,
18285,3682,3,00:00.0,00:00.0,1251321,0,
18286,3683,1,00:00.0,00:00.0,0,0,
18287,3684,1,00:00.0,00:00.0,0,0,
18288,3685,1,00:00.0,00:00.0,0,0,
18289,3686,1,00:00.0,00:00.0,0,0,
18290,3687,1,00:00.0,00:00.0,0,0,
18291,3688,3,00:00.0,00:00.0,1293539,0,
18292,3693,3,00:00.0,00:00.0,1293020,0,
18293,3691,2,00:00.0,00:00.0,0,0,
18294,3694,1,00:00.0,00:00.0,0,0,
18295,3696,1,00:00.0,00:00.0,0,0,
18296,3689,1,00:00.0,00:00.0,0,0,
18297,3690,1,00:00.0,00:00.0,0,0,
18298,3703,2,00:00.0,00:00.0,0,0,
18299,3704,1,00:00.0,00:00.0,0,0,
18300,3705,1,00:00.0,00:00.0,0,0,
18301,3725,2,00:00.0,00:00.0,0,0,
18302,3726,1,00:00.0,00:00.0,0,0,
18303,3727,1,00:00.0,00:00.0,0,0,
18304,3733,1,00:00.0,00:00.0,0,0,
18305,3734,1,00:00.0,00:00.0,0,0,
18306,3737,1,00:00.0,00:00.0,0,0,
18307,3735,1,00:00.0,00:00.0,0,0,
18308,3741,3,00:00.0,00:00.0,1293004,0,
18309,3739,1,00:00.0,00:00.0,0,0,
18310,3744,2,00:00.0,00:00.0,0,0,
18311,20208,1,00:00.0,00:00.0,0,0,
18312,20209,1,00:00.0,00:00.0,0,0,
18313,3746,3,00:00.0,00:00.0,1660266,0,
18314,18459,3,00:00.0,00:00.0,1247170,0,
18315,3665,3,00:00.0,00:00.0,1275459,0,
18316,3661,2,00:00.0,00:00.0,0,0,
18317,3667,2,00:00.0,00:00.0,0,0,
18318,3659,2,00:00.0,00:00.0,0,0,
18319,3673,3,00:00.0,00:00.0,1244365,0,
18320,3666,3,00:00.0,00:00.0,1277032,0,
18321,3670,3,00:00.0,00:00.0,1298089,0,
18322,3672,2,00:00.0,00:00.0,0,0,
18323,3676,2,00:00.0,00:00.0,0,0,
18324,11463,1,00:00.0,00:00.0,0,0,
18325,8478,2,00:00.0,00:00.0,0,0,
18326,8479,1,00:00.0,00:00.0,0,0,
18327,19407,3,00:00.0,00:00.0,1261447,0,
18328,14879,1,00:00.0,00:00.0,0,0,
18329,14880,3,00:00.0,00:00.0,1180991,0,
18330,16874,3,00:00.0,00:00.0,1154653,0,
18331,16873,3,00:00.0,00:00.0,1220241,0,
18332,16876,1,00:00.0,00:00.0,0,0,
18333,16877,3,00:00.0,00:00.0,1220241,0,
18334,16879,1,00:00.0,00:00.0,0,0,
18335,3782,1,00:00.0,00:00.0,0,0,
18336,19679,3,00:00.0,00:00.0,1317538,0,
18337,19681,3,00:00.0,00:00.0,1277032,0,
18338,19684,3,00:00.0,00:00.0,1257847,0,
18339,19685,3,00:00.0,00:00.0,1269813,0,
18340,3810,1,00:00.0,00:00.0,0,0,
18341,3808,1,00:00.0,00:00.0,0,0,
18342,3807,1,00:00.0,00:00.0,0,0,
18343,3806,1,00:00.0,00:00.0,0,0,
18344,3809,1,00:00.0,00:00.0,0,0,
18345,3805,1,00:00.0,00:00.0,0,0,
18346,3811,3,00:00.0,00:00.0,1256829,0,
18347,3812,1,00:00.0,00:00.0,0,0,
18348,19258,2,00:00.0,00:00.0,0,0,
18349,19259,2,00:00.0,00:00.0,0,0,
18350,5346,1,00:00.0,00:00.0,0,0,
18351,5348,3,00:00.0,00:00.0,1312595,0,
18352,5330,1,00:00.0,00:00.0,0,0,
18353,5331,3,00:00.0,00:00.0,1293567,0,
18354,5332,1,00:00.0,00:00.0,0,0,
18355,5335,3,00:00.0,00:00.0,1328063,0,
18356,5336,1,00:00.0,00:00.0,0,0,
18357,5337,3,00:00.0,00:00.0,1199084,0,
18358,5355,1,00:00.0,00:00.0,0,0,
18359,5359,1,00:00.0,00:00.0,0,0,
18360,5360,1,00:00.0,00:00.0,0,0,
18361,5361,1,00:00.0,00:00.0,0,0,
18362,5362,1,00:00.0,00:00.0,0,0,
18363,6113,3,00:00.0,00:00.0,1328063,0,
18364,6114,3,00:00.0,00:00.0,1214679,0,
18365,20228,3,00:00.0,00:00.0,1260388,0,
18366,20229,3,00:00.0,00:00.0,1165815,0,
18367,6079,3,00:00.0,00:00.0,1320337,0,
18368,6075,3,00:00.0,00:00.0,1266753,0,
18369,6090,3,00:00.0,00:00.0,1153414,0,
18370,6059,3,00:00.0,00:00.0,1180917,0,
18371,6061,3,00:00.0,00:00.0,1265525,0,
18372,6064,3,00:00.0,00:00.0,1317265,0,
18373,6071,3,00:00.0,00:00.0,1304128,0,
18374,6072,3,00:00.0,00:00.0,1293389,0,
18375,6073,3,00:00.0,00:00.0,1321514,0,
18376,6062,3,00:00.0,00:00.0,1161682,0,
18377,19618,2,00:00.0,00:00.0,0,0,
18378,18011,3,00:00.0,00:00.0,1293415,0,
18379,18005,3,00:00.0,00:00.0,1276601,0,
18380,11465,1,00:00.0,00:00.0,0,0,
18381,3524,2,00:00.0,00:00.0,0,0,
18382,3517,1,00:00.0,00:00.0,0,0,
18383,3516,4,00:00.0,00:00.0,0,0,
18384,17778,2,00:00.0,00:00.0,0,0,
18385,17780,2,00:00.0,00:00.0,0,0,
18386,5651,3,00:00.0,00:00.0,1341406,0,
18387,5578,3,00:00.0,00:00.0,1289534,0,
18388,5587,2,00:00.0,00:00.0,0,0,
18389,5588,2,00:00.0,00:00.0,0,0,
18390,5590,2,00:00.0,00:00.0,0,0,
18391,5591,2,00:00.0,00:00.0,0,0,
18392,5557,2,00:00.0,00:00.0,0,0,
18393,5581,3,00:00.0,00:00.0,1247623,0,
18394,5582,3,00:00.0,00:00.0,1251489,0,
18395,5562,2,00:00.0,00:00.0,0,0,
18396,5568,3,00:00.0,00:00.0,1235850,0,
18397,5572,3,00:00.0,00:00.0,1295072,0,
18398,5571,4,00:00.0,00:00.0,0,0,
18399,5596,2,00:00.0,00:00.0,0,0,
18400,5644,3,00:00.0,00:00.0,1237362,0,
18401,5601,3,00:00.0,00:00.0,1260093,0,
18402,5653,3,00:00.0,00:00.0,1359816,0,
18403,5654,3,00:00.0,00:00.0,1660266,0,
18404,17938,3,00:00.0,00:00.0,1266802,0,
18405,17942,2,00:00.0,00:00.0,0,0,
18406,17945,3,00:00.0,00:00.0,1793650,0,
18407,9172,3,00:00.0,00:00.0,1269223,0,
18408,7092,2,00:00.0,00:00.0,0,0,
18409,6008,3,00:00.0,00:00.0,1293496,0,
18410,6009,3,00:00.0,00:00.0,1248762,0,
18411,5869,1,00:00.0,00:00.0,0,0,
18412,15730,3,00:00.0,00:00.0,1332005,0,
18413,15732,3,00:00.0,00:00.0,1245002,0,
18414,20234,2,00:00.0,00:00.0,0,0,
18415,5924,2,00:00.0,00:00.0,0,0,
18416,5925,2,00:00.0,00:00.0,0,0,
18417,14847,3,00:00.0,00:00.0,1293280,0,
18418,6196,1,00:00.0,00:00.0,0,0,
18419,6197,1,00:00.0,00:00.0,0,0,
18420,6199,3,00:00.0,00:00.0,1298089,0,
18421,6195,1,00:00.0,00:00.0,0,0,
18422,6200,1,00:00.0,00:00.0,0,0,
18423,5850,4,00:00.0,00:00.0,0,0,
18424,5853,1,00:00.0,00:00.0,0,0,
18425,5857,4,00:00.0,00:00.0,0,0,
18426,5858,1,00:00.0,00:00.0,0,0,
18427,12972,1,00:00.0,00:00.0,0,0,
18428,6278,4,00:00.0,00:00.0,0,0,
18429,9328,5,00:00.0,00:00.0,0,0,
18430,9332,1,00:00.0,00:00.0,0,0,
18431,9334,3,00:00.0,00:00.0,1299758,0,
18432,9335,3,00:00.0,00:00.0,1254486,0,
18433,9336,3,00:00.0,00:00.0,1255949,0,
18434,9341,1,00:00.0,00:00.0,0,0,
18435,9342,3,00:00.0,00:00.0,1176066,0,
43012,27256,3,00:00.0,00:00.0,1159205,0,
43013,27254,3,00:00.0,00:00.0,1362683,0,
43014,27259,0,00:00.0,00:00.0,0,0,
43015,27260,0,00:00.0,00:00.0,0,0,
43016,27261,0,00:00.0,00:00.0,0,0,
43017,27262,0,00:00.0,00:00.0,0,0,
43018,27263,0,00:00.0,00:00.0,0,0,
43019,27264,0,00:00.0,00:00.0,0,0,
43020,27265,0,00:00.0,00:00.0,0,0,
43021,27268,0,00:00.0,00:00.0,0,0,
43022,27269,0,00:00.0,00:00.0,0,0,
43023,27270,0,00:00.0,00:00.0,0,0,
43024,27273,0,00:00.0,00:00.0,0,0,
43025,27274,0,00:00.0,00:00.0,0,0,
43026,27275,0,00:00.0,00:00.0,0,0,
43027,27276,0,00:00.0,00:00.0,0,0,
43028,27277,0,00:00.0,00:00.0,0,0,
43029,27279,0,00:00.0,00:00.0,0,0,
43030,27280,0,00:00.0,00:00.0,0,0,
43031,27282,0,00:00.0,00:00.0,0,0,
43032,12681,1,00:00.0,00:00.0,0,0,
43033,26874,1,00:00.0,00:00.0,0,0,
43034,24389,1,00:00.0,00:00.0,0,0,
43035,12664,3,00:00.0,00:00.0,1773510,0,
43036,17210,1,00:00.0,00:00.0,0,0,
43037,8340,1,00:00.0,00:00.0,0,0,
43038,1636,1,00:00.0,00:00.0,0,0,
43039,12632,3,00:00.0,00:00.0,1708532,0,
43040,19832,3,00:00.0,00:00.0,1808279,0,
43041,19165,3,00:00.0,00:00.0,1684093,0,
43042,12102,1,00:00.0,00:00.0,0,0,
43043,12116,1,00:00.0,00:00.0,0,0,
43044,15686,1,00:00.0,00:00.0,0,0,
43045,19669,1,00:00.0,00:00.0,0,0,
43046,7168,1,00:00.0,00:00.0,0,0,
43047,26887,1,00:00.0,00:00.0,0,0,
43048,6043,1,00:00.0,00:00.0,0,0,
43049,19910,1,00:00.0,00:00.0,0,0,
43050,24322,3,00:00.0,00:00.0,1898718,0,
43051,27285,3,00:00.0,00:00.0,1135131,0,
43052,27287,0,00:00.0,00:00.0,0,0,
43053,27287,3,00:00.0,00:00.0,1838971,0,
43054,27288,3,00:00.0,00:00.0,1701343,0,
43055,27290,3,00:00.0,00:00.0,1808279,0,
43056,5565,3,00:00.0,00:00.0,1244365,0,
43057,23498,1,00:00.0,00:00.0,0,0,
43058,13475,1,00:00.0,00:00.0,0,0,
43059,232,1,00:00.0,00:00.0,0,0,
43060,19081,1,00:00.0,00:00.0,0,0,
43061,24939,1,00:00.0,00:00.0,0,0,
43062,24941,1,00:00.0,00:00.0,0,0,
43063,1527,1,00:00.0,00:00.0,0,0,
43064,1929,1,00:00.0,00:00.0,0,0,
43065,1172,1,00:00.0,00:00.0,0,0,
43066,9370,1,00:00.0,00:00.0,0,0,
43067,26250,1,00:00.0,00:00.0,0,0,
43068,1476,1,00:00.0,00:00.0,0,0,
43069,5317,1,00:00.0,00:00.0,0,0,
43070,21411,1,00:00.0,00:00.0,0,0,
43071,16676,0,00:00.0,00:00.0,0,0,
43072,3116,0,00:00.0,00:00.0,0,0,
43073,16159,1,00:00.0,00:00.0,0,0,
43074,25236,1,00:00.0,00:00.0,0,0,
43075,18367,0,00:00.0,00:00.0,0,0,
43076,25336,1,00:00.0,00:00.0,0,0,
43077,26178,0,00:00.0,00:00.0,0,0,
43078,8503,1,00:00.0,00:00.0,0,0,
43079,8504,1,00:00.0,00:00.0,0,0,
43080,8506,1,00:00.0,00:00.0,0,0,
43081,8507,1,00:00.0,00:00.0,0,0,
43082,25299,3,00:00.0,00:00.0,1271381,0,
43083,25737,3,00:00.0,00:00.0,1327376,0,
43084,13556,3,00:00.0,00:00.0,1296181,0,
43085,18363,3,00:00.0,00:00.0,1583604,0,
43086,7537,3,00:00.0,00:00.0,2021933,0,
43087,7556,3,00:00.0,00:00.0,1813912,0,
43088,7518,3,00:00.0,00:00.0,2046611,0,
43089,7524,3,00:00.0,00:00.0,1772662,0,
43090,18364,3,00:00.0,00:00.0,1138394,0,
43091,27296,3,00:00.0,00:00.0,1592699,0,
43092,27297,1,00:00.0,00:00.0,0,0,
43093,7250,1,00:00.0,00:00.0,0,0,
43094,19951,1,00:00.0,00:00.0,0,0,
43095,13487,1,00:00.0,00:00.0,0,0,
43096,10262,3,00:00.0,00:00.0,1318933,0,
43097,7053,3,00:00.0,00:00.0,1318933,0,
43098,3957,1,00:00.0,00:00.0,0,0,
43099,6571,1,00:00.0,00:00.0,0,0,
43100,13701,1,00:00.0,00:00.0,0,0,
43101,24735,1,00:00.0,00:00.0,0,0,
43102,20361,1,00:00.0,00:00.0,0,0,
43103,18005,0,00:00.0,00:00.0,0,0,
43104,12362,1,00:00.0,00:00.0,0,0,
43105,18871,1,00:00.0,00:00.0,0,0,
43106,19487,1,00:00.0,00:00.0,0,0,
43107,19493,1,00:00.0,00:00.0,0,0,
43108,6593,1,00:00.0,00:00.0,0,0,
43109,13723,1,00:00.0,00:00.0,0,0,
43110,24829,1,00:00.0,00:00.0,0,0,
43111,20406,1,00:00.0,00:00.0,0,0,
43112,3942,1,00:00.0,00:00.0,0,0,
43113,8383,1,00:00.0,00:00.0,0,0,
43114,6821,1,00:00.0,00:00.0,0,0,
43115,27294,3,00:00.0,00:00.0,1310693,0,
43116,21602,1,00:00.0,00:00.0,0,0,
43117,27102,0,00:00.0,00:00.0,0,0,
43118,1348,1,00:00.0,00:00.0,0,0,
43119,27088,1,00:00.0,00:00.0,0,0,
43120,19925,1,00:00.0,00:00.0,0,0,
43121,7403,3,00:00.0,00:00.0,1263973,0,
43122,27298,3,00:00.0,00:00.0,1263973,0,
43123,5784,3,00:00.0,00:00.0,1247623,0,
43124,720,1,00:00.0,00:00.0,0,0,
43125,7414,3,00:00.0,00:00.0,1209012,0,
43126,7471,3,00:00.0,00:00.0,1243565,0,
43127,7471,1,00:00.0,00:00.0,0,0,
43128,7444,3,00:00.0,00:00.0,1353146,0,
43129,7471,3,00:00.0,00:00.0,1295212,0,
43130,12681,3,00:00.0,00:00.0,2214938,0,
43131,12763,3,00:00.0,00:00.0,2214938,0,
43132,8335,3,00:00.0,00:00.0,1498043,0,
43133,27299,1,00:00.0,00:00.0,0,0,
43134,27300,1,00:00.0,00:00.0,0,0,
43135,27301,1,00:00.0,00:00.0,0,0,
43136,27302,1,00:00.0,00:00.0,0,0,
43137,27308,1,00:00.0,00:00.0,0,0,
43138,27309,1,00:00.0,00:00.0,0,0,
43139,27311,1,00:00.0,00:00.0,0,0,
43140,27312,1,00:00.0,00:00.0,0,0,
43141,27313,1,00:00.0,00:00.0,0,0,
43142,27314,1,00:00.0,00:00.0,0,0,
43143,27316,1,00:00.0,00:00.0,0,0,
43144,27318,1,00:00.0,00:00.0,0,0,
43145,27309,3,00:00.0,00:00.0,1166410,0,
43146,27300,3,00:00.0,00:00.0,2003648,0,
43147,27320,1,00:00.0,00:00.0,0,0,
43148,27321,1,00:00.0,00:00.0,0,0,
43149,27323,1,00:00.0,00:00.0,0,0,
43150,27324,1,00:00.0,00:00.0,0,0,
43151,27325,1,00:00.0,00:00.0,0,0,
43152,27326,1,00:00.0,00:00.0,0,0,
43153,27322,3,00:00.0,00:00.0,1883457,0,
43154,27321,0,00:00.0,00:00.0,0,0,
43155,12092,3,00:00.0,00:00.0,1265296,0,
43156,5507,1,00:00.0,00:00.0,0,0,
43157,24857,3,00:00.0,00:00.0,1217397,0,
43158,27327,3,00:00.0,00:00.0,1297313,0,
43159,11994,3,00:00.0,00:00.0,1198847,0,
43160,19972,3,00:00.0,00:00.0,1672943,0,
43161,21587,3,00:00.0,00:00.0,1297890,0,
43162,27060,1,00:00.0,00:00.0,0,0,
43163,225,3,00:00.0,00:00.0,1293538,0,
43164,6837,3,00:00.0,00:00.0,1775844,0,
43165,18773,3,00:00.0,00:00.0,1237850,0,
43166,20231,3,00:00.0,00:00.0,1293031,0,
43167,27328,3,00:00.0,00:00.0,1244209,0,
43168,7564,3,00:00.0,00:00.0,1244209,0,
43169,14687,3,00:00.0,00:00.0,1244209,0,
43170,7075,1,00:00.0,00:00.0,0,0,
43171,7520,1,00:00.0,00:00.0,0,0,
43172,13719,0,00:00.0,00:00.0,0,0,
43173,13533,1,00:00.0,00:00.0,0,0,
43174,3130,3,00:00.0,00:00.0,1958834,0,
43175,27141,1,00:00.0,00:00.0,0,0,
43176,4120,3,00:00.0,00:00.0,1271282,0,
43177,4121,3,00:00.0,00:00.0,1362683,0,
43178,4122,3,00:00.0,00:00.0,1208488,0,
43179,4127,3,00:00.0,00:00.0,1159205,0,
43180,4128,3,00:00.0,00:00.0,1269289,0,
43181,4129,3,00:00.0,00:00.0,1171352,0,
43182,4130,3,00:00.0,00:00.0,1866349,0,
43183,71,3,00:00.0,00:00.0,1411052,0,
43184,27174,4,00:00.0,00:00.0,0,0,
43185,26377,4,00:00.0,00:00.0,0,0,
43186,10274,4,00:00.0,00:00.0,0,0,
43187,1735,3,00:00.0,00:00.0,1298439,0,
43188,27329,0,00:00.0,00:00.0,0,0,
43189,27331,2,00:00.0,00:00.0,1698705,0,
43190,27332,3,00:00.0,00:00.0,1210340,0,
43191,23483,1,00:00.0,00:00.0,0,0,
43192,1267,1,00:00.0,00:00.0,0,0,
43193,6128,1,00:00.0,00:00.0,0,0,
43194,22897,1,00:00.0,00:00.0,0,0,
43195,16240,1,00:00.0,00:00.0,0,0,
43196,17310,1,00:00.0,00:00.0,0,0,
43197,22037,1,00:00.0,00:00.0,0,0,
43198,22899,1,00:00.0,00:00.0,0,0,
43199,25769,1,00:00.0,00:00.0,0,0,
43200,1910,1,00:00.0,00:00.0,0,0,
43201,17353,1,00:00.0,00:00.0,0,0,
43202,25475,1,00:00.0,00:00.0,0,0,
43203,5377,0,00:00.0,00:00.0,0,0,
43204,6260,1,00:00.0,00:00.0,0,0,
43205,7022,0,00:00.0,00:00.0,0,0,
43206,11967,1,00:00.0,00:00.0,0,0,
43207,17204,0,00:00.0,00:00.0,0,0,
43208,22888,1,00:00.0,00:00.0,0,0,
43209,23187,1,00:00.0,00:00.0,0,0,
43210,24009,1,00:00.0,00:00.0,0,0,
43211,24010,1,00:00.0,00:00.0,0,0,
43212,24127,1,00:00.0,00:00.0,0,0,
43213,25385,1,00:00.0,00:00.0,0,0,
43214,9340,1,00:00.0,00:00.0,0,0,
43215,15862,1,00:00.0,00:00.0,0,0,
43216,17360,1,00:00.0,00:00.0,0,0,
43217,25004,1,00:00.0,00:00.0,0,0,
43218,25048,1,00:00.0,00:00.0,0,0,
43219,26240,1,00:00.0,00:00.0,0,0,
43220,26667,1,00:00.0,00:00.0,0,0,
43221,6620,1,00:00.0,00:00.0,0,0,
43222,7024,1,00:00.0,00:00.0,0,0,
43223,25154,1,00:00.0,00:00.0,0,0,
43224,4194,1,00:00.0,00:00.0,0,0,
43225,19614,1,00:00.0,00:00.0,0,0,
43226,26500,1,00:00.0,00:00.0,0,0,
43227,15424,3,00:00.0,00:00.0,1135110,0,
43228,27322,1,00:00.0,00:00.0,0,0,
43229,12650,1,00:00.0,00:00.0,0,0,
43230,19721,1,00:00.0,00:00.0,0,0,
43231,17336,1,00:00.0,00:00.0,0,0,
43232,25919,1,00:00.0,00:00.0,0,0,
43233,12100,1,00:00.0,00:00.0,0,0,
43234,20237,1,00:00.0,00:00.0,0,0,
43235,27114,1,00:00.0,00:00.0,0,0,
43236,8806,1,00:00.0,00:00.0,0,0,
43237,17077,1,00:00.0,00:00.0,0,0,
43238,5576,1,00:00.0,00:00.0,0,0,
43239,6391,1,00:00.0,00:00.0,0,0,
43240,23339,1,00:00.0,00:00.0,0,0,
43241,24246,1,00:00.0,00:00.0,0,0,
43242,8296,1,00:00.0,00:00.0,0,0,
43243,1983,1,00:00.0,00:00.0,0,0,
43244,15986,3,00:00.0,00:00.0,2161658,0,
43245,15982,3,00:00.0,00:00.0,2028419,0,
43246,17000,3,00:00.0,00:00.0,1853605,0,
43247,27289,1,00:00.0,00:00.0,0,0,
43248,1618,1,00:00.0,00:00.0,0,0,
43249,1105,3,00:00.0,00:00.0,1130665,0,
43250,8349,1,00:00.0,00:00.0,0,0,
43251,21558,1,00:00.0,00:00.0,0,0,
43252,1847,1,00:00.0,00:00.0,0,0,
43253,11906,3,00:00.0,00:00.0,1616240,0,
43254,25820,3,00:00.0,00:00.0,1299079,0,
43255,19108,3,00:00.0,00:00.0,1299079,0,
43256,25596,3,00:00.0,00:00.0,1299079,0,
43257,26273,3,00:00.0,00:00.0,1299079,0,
43258,19063,3,00:00.0,00:00.0,1299079,0,
43259,1371,3,00:00.0,00:00.0,1327167,0,
43260,1372,0,00:00.0,00:00.0,0,0,
43261,1373,0,00:00.0,00:00.0,0,0,
43262,2594,3,00:00.0,00:00.0,1251817,0,
43263,21292,1,00:00.0,00:00.0,0,0,
43264,1463,1,00:00.0,00:00.0,0,0,
43265,359,3,00:00.0,00:00.0,1295815,0,
43266,259,3,00:00.0,00:00.0,1321513,0,
43267,25332,3,00:00.0,00:00.0,1288194,0,
43268,25507,3,00:00.0,00:00.0,1288194,0,
43269,25331,3,00:00.0,00:00.0,1288194,0,
43270,19151,3,00:00.0,00:00.0,1288194,0,
43271,2095,3,00:00.0,00:00.0,1288194,0,
43272,1559,3,00:00.0,00:00.0,1309573,0,
43273,25885,3,00:00.0,00:00.0,1327167,0,
43274,26739,3,00:00.0,00:00.0,1317538,0,
43275,17074,3,00:00.0,00:00.0,2046611,0,
43276,6148,3,00:00.0,00:00.0,1194748,0,
43277,7135,3,00:00.0,00:00.0,1835700,0,
43278,18386,1,00:00.0,00:00.0,0,0,
43279,13709,1,00:00.0,00:00.0,0,0,
43280,27289,3,00:00.0,00:00.0,1322919,0,
43281,27193,1,00:00.0,00:00.0,0,0,
43282,20243,1,00:00.0,00:00.0,0,0,
43283,7618,0,00:00.0,00:00.0,0,0,
43284,8343,1,00:00.0,00:00.0,0,0,
43285,7292,1,00:00.0,00:00.0,0,0,
43286,20223,1,00:00.0,00:00.0,0,0,
43287,7601,1,00:00.0,00:00.0,0,0,
43288,8388,1,00:00.0,00:00.0,0,0,
43289,4422,3,00:00.0,00:00.0,1305118,0,
43290,13639,3,00:00.0,00:00.0,1389895,0,
43291,3000,3,00:00.0,00:00.0,1389895,0,
43292,26773,1,00:00.0,00:00.0,0,0,
43293,22760,3,00:00.0,00:00.0,1251592,0,
43294,7580,3,00:00.0,00:00.0,1228036,0,
43295,1560,1,00:00.0,00:00.0,0,0,
43296,1561,1,00:00.0,00:00.0,0,0,
43297,1562,1,00:00.0,00:00.0,0,0,
43298,18376,1,00:00.0,00:00.0,0,0,
43299,18377,0,00:00.0,00:00.0,0,0,
43300,19943,0,00:00.0,00:00.0,0,0,
43301,27334,0,00:00.0,00:00.0,0,0,
43302,27335,0,00:00.0,00:00.0,0,0,
43303,27336,0,00:00.0,00:00.0,0,0,
43304,7687,1,00:00.0,00:00.0,0,0,
43305,6064,1,00:00.0,00:00.0,0,0,
43306,260,1,00:00.0,00:00.0,0,0,
43307,5516,1,00:00.0,00:00.0,0,0,
43308,25592,1,00:00.0,00:00.0,0,0,
43309,26827,1,00:00.0,00:00.0,0,0,
43310,1351,1,00:00.0,00:00.0,0,0,
43311,2491,1,00:00.0,00:00.0,0,0,
43312,1723,1,00:00.0,00:00.0,0,0,
43313,7555,1,00:00.0,00:00.0,0,0,
43314,9364,1,00:00.0,00:00.0,0,0,
43315,24746,1,00:00.0,00:00.0,0,0,
43316,27182,1,00:00.0,00:00.0,0,0,
43317,7512,0,00:00.0,00:00.0,0,0,
43318,25058,1,00:00.0,00:00.0,0,0,
